0,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
1,-1,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
0,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
2,-1,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
0,-5,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
0,-4,SEnV4bMFC2LOmu8+uWtV9Y4tz6g=,1K0yIKRpI83MhhaYDHSWRHplGkc=
0,-3,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
3,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
3,-2,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
2,-2,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
1,-5,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
1,-6,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
1,-3,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
1,-2,nsEB+BbpnaszTdYDZ2XloDOIXJM=,NIecNmWFTE1/Y6he6Whhyc6JV9I=
0,-6,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
4,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
0,-7,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
11,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,+TFnK1cdgJhUII2uyVg10o4Wc1M=
10,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,+TFnK1cdgJhUII2uyVg10o4Wc1M=
10,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,+TFnK1cdgJhUII2uyVg10o4Wc1M=
9,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,+TFnK1cdgJhUII2uyVg10o4Wc1M=
8,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,+TFnK1cdgJhUII2uyVg10o4Wc1M=
7,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
7,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
6,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
5,-1,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
5,-2,9wkBResa2Xlu0GxSYT2S/hi8f64=,waZ3ML7akMV8iUfKYoaztmxDBHU=
