557,-190,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
558,-190,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
557,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
547,-192,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
556,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
559,-190,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
554,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
553,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
555,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
559,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
544,-189,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
547,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
548,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
558,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
552,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
549,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
551,-177,uoAPZn0B5ATXBAqvmNoFbFbJfVk=,5ZPmiogs4JrffZMpwX7N9QK54oA=
